WriteupTitle,ReportTitle,ReportURL
Stealing Google Drive OAuth tokens from Dropbox,DOS of RSKJ server,https://hackerone.com/reports/2105808
Stealing Google Drive OAuth tokens from Dropbox,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Stealing Google Drive OAuth tokens from Dropbox,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Stealing Google Drive OAuth tokens from Dropbox,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
Multiple bugs chained to takeover Facebook Accounts which uses Gmail.,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Multiple bugs chained to takeover Facebook Accounts which uses Gmail.,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Multiple bugs chained to takeover Facebook Accounts which uses Gmail.,DOS of RSKJ server,https://hackerone.com/reports/2105808
Multiple bugs chained to takeover Facebook Accounts which uses Gmail.,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Multiple bugs chained to takeover Facebook Accounts which uses Gmail.,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
"The Underrated Bugs, Clickjacking, CSS Injection, Drag-Drop XSS, Cookie Bomb, Login+Logout CSRF…",Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
"The Underrated Bugs, Clickjacking, CSS Injection, Drag-Drop XSS, Cookie Bomb, Login+Logout CSRF…",Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
"The Underrated Bugs, Clickjacking, CSS Injection, Drag-Drop XSS, Cookie Bomb, Login+Logout CSRF…",DOS of RSKJ server,https://hackerone.com/reports/2105808
"The Underrated Bugs, Clickjacking, CSS Injection, Drag-Drop XSS, Cookie Bomb, Login+Logout CSRF…",Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
"The Underrated Bugs, Clickjacking, CSS Injection, Drag-Drop XSS, Cookie Bomb, Login+Logout CSRF…",IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Chained Bug: XML File Upload to XSS to CSRF to Full Account Take Over (ATO),Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Chained Bug: XML File Upload to XSS to CSRF to Full Account Take Over (ATO),Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Chained Bug: XML File Upload to XSS to CSRF to Full Account Take Over (ATO),DOS of RSKJ server,https://hackerone.com/reports/2105808
Chained Bug: XML File Upload to XSS to CSRF to Full Account Take Over (ATO),Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Chained Bug: XML File Upload to XSS to CSRF to Full Account Take Over (ATO),IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Small bugs are more dangerous than you think,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Small bugs are more dangerous than you think,DOS of RSKJ server,https://hackerone.com/reports/2105808
Small bugs are more dangerous than you think,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Small bugs are more dangerous than you think,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Small bugs are more dangerous than you think,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
What an injection into jQuery-selector can lead to,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
What an injection into jQuery-selector can lead to,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
What an injection into jQuery-selector can lead to,DOS of RSKJ server,https://hackerone.com/reports/2105808
What an injection into jQuery-selector can lead to,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
What an injection into jQuery-selector can lead to,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CVE-2022-21703: cross-origin request forgery against Grafana,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CVE-2022-21703: cross-origin request forgery against Grafana,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
CVE-2022-21703: cross-origin request forgery against Grafana,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
CVE-2022-21703: cross-origin request forgery against Grafana,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
CVE-2022-21703: cross-origin request forgery against Grafana,IDOR Vulnerability at AddTagToAssets operation name,https://hackerone.com/reports/2633771
A technique to semi-automatically find vulnerabilities in WordPress plugins,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
A technique to semi-automatically find vulnerabilities in WordPress plugins,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
A technique to semi-automatically find vulnerabilities in WordPress plugins,DOS of RSKJ server,https://hackerone.com/reports/2105808
A technique to semi-automatically find vulnerabilities in WordPress plugins,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
A technique to semi-automatically find vulnerabilities in WordPress plugins,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Abusing Facebooks `Call To Action` To Launch Internal Deeplinks,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Abusing Facebooks `Call To Action` To Launch Internal Deeplinks,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Abusing Facebooks `Call To Action` To Launch Internal Deeplinks,DOS of RSKJ server,https://hackerone.com/reports/2105808
Abusing Facebooks `Call To Action` To Launch Internal Deeplinks,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Abusing Facebooks `Call To Action` To Launch Internal Deeplinks,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Stealing administrative JWT's through post auth SSRF (CVE-2021-22056),Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Stealing administrative JWT's through post auth SSRF (CVE-2021-22056),[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
Stealing administrative JWT's through post auth SSRF (CVE-2021-22056),Crafted smart contract can take 1.5 minutes to execute due to inefficient CODESIZE implementation,https://hackerone.com/reports/2489843
Stealing administrative JWT's through post auth SSRF (CVE-2021-22056),1 Click Account Takeover via Auth Token Theft on marketing.hostinger.com,https://hackerone.com/reports/3081691
Stealing administrative JWT's through post auth SSRF (CVE-2021-22056),CVE-2025-5399: WebSocket endless loop,https://hackerone.com/reports/3168039
Pwning the portal: from database dump to session hijacking,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Pwning the portal: from database dump to session hijacking,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Pwning the portal: from database dump to session hijacking,DOS of RSKJ server,https://hackerone.com/reports/2105808
Pwning the portal: from database dump to session hijacking,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Pwning the portal: from database dump to session hijacking,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
AWS SageMaker Jupyter Notebook Instance Takeover,1 Click Account Takeover via Auth Token Theft on marketing.hostinger.com,https://hackerone.com/reports/3081691
AWS SageMaker Jupyter Notebook Instance Takeover,returnUrl= allow attacker to redirect users to the another phising website and takeover credientials,https://hackerone.com/reports/1544236
AWS SageMaker Jupyter Notebook Instance Takeover,Server-Side Request Forgery (SSRF) via Game Export API,https://hackerone.com/reports/3165242
AWS SageMaker Jupyter Notebook Instance Takeover,Facebook Username Takeover via Broken Link in Footer,https://hackerone.com/reports/3119034
AWS SageMaker Jupyter Notebook Instance Takeover,Apache Airflow Fab Provider: Application does not invalidate session after password change via Airflow cli,https://hackerone.com/reports/3073507
Exploiting OAuth: Journey to Account Takeover,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Exploiting OAuth: Journey to Account Takeover,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Exploiting OAuth: Journey to Account Takeover,DOS of RSKJ server,https://hackerone.com/reports/2105808
Exploiting OAuth: Journey to Account Takeover,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Exploiting OAuth: Journey to Account Takeover,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Diving into Open-source LMS Codebases,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Diving into Open-source LMS Codebases,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Diving into Open-source LMS Codebases,DOS of RSKJ server,https://hackerone.com/reports/2105808
Diving into Open-source LMS Codebases,Crafted smart contract can take 1.5 minutes to execute due to inefficient CODESIZE implementation,https://hackerone.com/reports/2489843
Diving into Open-source LMS Codebases,Crafted smart contract can take ~23 seconds to execute due to immense error string construction,https://hackerone.com/reports/2559404
chaining improper authentication to idor and no rate limit for mass account takeover,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
chaining improper authentication to idor and no rate limit for mass account takeover,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
chaining improper authentication to idor and no rate limit for mass account takeover,DOS of RSKJ server,https://hackerone.com/reports/2105808
chaining improper authentication to idor and no rate limit for mass account takeover,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
chaining improper authentication to idor and no rate limit for mass account takeover,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Exploiting Request forgery on Mobile Applications.,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Exploiting Request forgery on Mobile Applications.,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Exploiting Request forgery on Mobile Applications.,DOS of RSKJ server,https://hackerone.com/reports/2105808
Exploiting Request forgery on Mobile Applications.,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Exploiting Request forgery on Mobile Applications.,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
CSRF to one tray Red-bull,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CSRF to one tray Red-bull,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CSRF to one tray Red-bull,DOS of RSKJ server,https://hackerone.com/reports/2105808
CSRF to one tray Red-bull,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CSRF to one tray Red-bull,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
2 CSRF 1 IDOR on Google Marketing Platform,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
2 CSRF 1 IDOR on Google Marketing Platform,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
2 CSRF 1 IDOR on Google Marketing Platform,DOS of RSKJ server,https://hackerone.com/reports/2105808
2 CSRF 1 IDOR on Google Marketing Platform,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
2 CSRF 1 IDOR on Google Marketing Platform,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
chaining bugs from self XSS to account takeover,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
chaining bugs from self XSS to account takeover,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
chaining bugs from self XSS to account takeover,DOS of RSKJ server,https://hackerone.com/reports/2105808
chaining bugs from self XSS to account takeover,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
chaining bugs from self XSS to account takeover,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How I found my first Subdomain Takeover vulnerability,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How I found my first Subdomain Takeover vulnerability,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How I found my first Subdomain Takeover vulnerability,DOS of RSKJ server,https://hackerone.com/reports/2105808
How I found my first Subdomain Takeover vulnerability,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How I found my first Subdomain Takeover vulnerability,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Why u should use burp to test Path Traversal Vulnerability and also get RXSS,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Why u should use burp to test Path Traversal Vulnerability and also get RXSS,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Why u should use burp to test Path Traversal Vulnerability and also get RXSS,DOS of RSKJ server,https://hackerone.com/reports/2105808
Why u should use burp to test Path Traversal Vulnerability and also get RXSS,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Why u should use burp to test Path Traversal Vulnerability and also get RXSS,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
how to be popular,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
how to be popular,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
how to be popular,DOS of RSKJ server,https://hackerone.com/reports/2105808
how to be popular,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
how to be popular,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Part 2: Dive into Zoom Applications,IDOR Vulnerability at AddTagToAssets operation name,https://hackerone.com/reports/2633771
Part 2: Dive into Zoom Applications,ImageId Format Injection in Image Upload Endpoint,https://hackerone.com/reports/3175928
Part 2: Dive into Zoom Applications,1 Click Account Takeover via Auth Token Theft on marketing.hostinger.com,https://hackerone.com/reports/3081691
Part 2: Dive into Zoom Applications,CVE-2025-5399: WebSocket endless loop,https://hackerone.com/reports/3168039
Part 2: Dive into Zoom Applications,Public GitHub repositories for multiple HackerOne managed triage team profiles contain private HackerOne reports information,https://hackerone.com/reports/2937622
Oversightboard.com site-wide CSRF due to missing checking,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Oversightboard.com site-wide CSRF due to missing checking,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Oversightboard.com site-wide CSRF due to missing checking,DOS of RSKJ server,https://hackerone.com/reports/2105808
Oversightboard.com site-wide CSRF due to missing checking,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Oversightboard.com site-wide CSRF due to missing checking,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
A supply-chain breach: Taking over an Atlassian account,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
A supply-chain breach: Taking over an Atlassian account,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
A supply-chain breach: Taking over an Atlassian account,DOS of RSKJ server,https://hackerone.com/reports/2105808
A supply-chain breach: Taking over an Atlassian account,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
A supply-chain breach: Taking over an Atlassian account,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Part-1 Dive into Zoom Applications,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Part-1 Dive into Zoom Applications,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Part-1 Dive into Zoom Applications,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
Part-1 Dive into Zoom Applications,IDOR Vulnerability at AddTagToAssets operation name,https://hackerone.com/reports/2633771
Part-1 Dive into Zoom Applications,ImageId Format Injection in Image Upload Endpoint,https://hackerone.com/reports/3175928
Executing CSRF With Phone Validation,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Executing CSRF With Phone Validation,DOS of RSKJ server,https://hackerone.com/reports/2105808
Executing CSRF With Phone Validation,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Executing CSRF With Phone Validation,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Executing CSRF With Phone Validation,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
CSRF from which we can create a support ticket in Victim’s Account (500$),Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CSRF from which we can create a support ticket in Victim’s Account (500$),Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CSRF from which we can create a support ticket in Victim’s Account (500$),DOS of RSKJ server,https://hackerone.com/reports/2105808
CSRF from which we can create a support ticket in Victim’s Account (500$),Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CSRF from which we can create a support ticket in Victim’s Account (500$),IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Chaining CSRF with XSS to deactivate Mass user accounts by single click,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Chaining CSRF with XSS to deactivate Mass user accounts by single click,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Chaining CSRF with XSS to deactivate Mass user accounts by single click,DOS of RSKJ server,https://hackerone.com/reports/2105808
Chaining CSRF with XSS to deactivate Mass user accounts by single click,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Chaining CSRF with XSS to deactivate Mass user accounts by single click,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Got Nice catch by Google,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Got Nice catch by Google,DOS of RSKJ server,https://hackerone.com/reports/2105808
Got Nice catch by Google,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Got Nice catch by Google,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Got Nice catch by Google,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
CSRF in YouTube Leanback API,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CSRF in YouTube Leanback API,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CSRF in YouTube Leanback API,DOS of RSKJ server,https://hackerone.com/reports/2105808
CSRF in YouTube Leanback API,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CSRF in YouTube Leanback API,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Missing CORS leads to Complete Account Takeover,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Missing CORS leads to Complete Account Takeover,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Missing CORS leads to Complete Account Takeover,DOS of RSKJ server,https://hackerone.com/reports/2105808
Missing CORS leads to Complete Account Takeover,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Missing CORS leads to Complete Account Takeover,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CSRF to Full Account Takeover,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CSRF to Full Account Takeover,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CSRF to Full Account Takeover,DOS of RSKJ server,https://hackerone.com/reports/2105808
CSRF to Full Account Takeover,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CSRF to Full Account Takeover,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Chaining bugs for the greater good,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Chaining bugs for the greater good,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Chaining bugs for the greater good,DOS of RSKJ server,https://hackerone.com/reports/2105808
Chaining bugs for the greater good,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Chaining bugs for the greater good,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CSRF through URL with # tag parameter,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CSRF through URL with # tag parameter,DOS of RSKJ server,https://hackerone.com/reports/2105808
CSRF through URL with # tag parameter,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CSRF through URL with # tag parameter,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
CSRF through URL with # tag parameter,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
CSRF In JSF 2.0: Predicting CSRF Tokens For Apache MyFaces,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CSRF In JSF 2.0: Predicting CSRF Tokens For Apache MyFaces,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CSRF In JSF 2.0: Predicting CSRF Tokens For Apache MyFaces,DOS of RSKJ server,https://hackerone.com/reports/2105808
CSRF In JSF 2.0: Predicting CSRF Tokens For Apache MyFaces,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CSRF In JSF 2.0: Predicting CSRF Tokens For Apache MyFaces,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
OAuth Misconfiguration Leads to Full Account takeover,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
OAuth Misconfiguration Leads to Full Account takeover,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
OAuth Misconfiguration Leads to Full Account takeover,DOS of RSKJ server,https://hackerone.com/reports/2105808
OAuth Misconfiguration Leads to Full Account takeover,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
OAuth Misconfiguration Leads to Full Account takeover,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Stealing Chat session ID with CORS and execute CSRF attack,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Stealing Chat session ID with CORS and execute CSRF attack,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Stealing Chat session ID with CORS and execute CSRF attack,DOS of RSKJ server,https://hackerone.com/reports/2105808
Stealing Chat session ID with CORS and execute CSRF attack,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Stealing Chat session ID with CORS and execute CSRF attack,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Launching Internal & Non-Exported Deeplinks On Facebook,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Launching Internal & Non-Exported Deeplinks On Facebook,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Launching Internal & Non-Exported Deeplinks On Facebook,DOS of RSKJ server,https://hackerone.com/reports/2105808
Launching Internal & Non-Exported Deeplinks On Facebook,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Launching Internal & Non-Exported Deeplinks On Facebook,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CSRF Protection Bypass in Atlassian Confluence Server,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CSRF Protection Bypass in Atlassian Confluence Server,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CSRF Protection Bypass in Atlassian Confluence Server,DOS of RSKJ server,https://hackerone.com/reports/2105808
CSRF Protection Bypass in Atlassian Confluence Server,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CSRF Protection Bypass in Atlassian Confluence Server,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CSRF with IDOR - A Deadly Combo,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CSRF with IDOR - A Deadly Combo,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CSRF with IDOR - A Deadly Combo,DOS of RSKJ server,https://hackerone.com/reports/2105808
CSRF with IDOR - A Deadly Combo,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CSRF with IDOR - A Deadly Combo,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Finding bugs on Chess.com,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Finding bugs on Chess.com,DOS of RSKJ server,https://hackerone.com/reports/2105808
Finding bugs on Chess.com,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Finding bugs on Chess.com,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Finding bugs on Chess.com,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Cookie Tossing to RCE on Google Cloud JupyterLab,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Cookie Tossing to RCE on Google Cloud JupyterLab,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Cookie Tossing to RCE on Google Cloud JupyterLab,DOS of RSKJ server,https://hackerone.com/reports/2105808
Cookie Tossing to RCE on Google Cloud JupyterLab,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Cookie Tossing to RCE on Google Cloud JupyterLab,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Site Wide CSRF On Glassdoor,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Site Wide CSRF On Glassdoor,DOS of RSKJ server,https://hackerone.com/reports/2105808
Site Wide CSRF On Glassdoor,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Site Wide CSRF On Glassdoor,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Site Wide CSRF On Glassdoor,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
Weaponizing XSS For Fun & Profit,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Weaponizing XSS For Fun & Profit,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Weaponizing XSS For Fun & Profit,DOS of RSKJ server,https://hackerone.com/reports/2105808
Weaponizing XSS For Fun & Profit,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Weaponizing XSS For Fun & Profit,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Unhiding the hidden,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Unhiding the hidden,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Unhiding the hidden,DOS of RSKJ server,https://hackerone.com/reports/2105808
Unhiding the hidden,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Unhiding the hidden,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
