WriteupTitle,ReportTitle,ReportURL
How_i_was_able_to_pawned_website_via_escilating_webcache deception to rce,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Watch your requests! Open redirect to a complete account takeover,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Watch your requests! Open redirect to a complete account takeover,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Watch your requests! Open redirect to a complete account takeover,DOS of RSKJ server,https://hackerone.com/reports/2105808
Watch your requests! Open redirect to a complete account takeover,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Watch your requests! Open redirect to a complete account takeover,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How Github recon help me to find NINE FULL SSRF Vulnerability with AWS metadata access,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How Github recon help me to find NINE FULL SSRF Vulnerability with AWS metadata access,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How Github recon help me to find NINE FULL SSRF Vulnerability with AWS metadata access,DOS of RSKJ server,https://hackerone.com/reports/2105808
How Github recon help me to find NINE FULL SSRF Vulnerability with AWS metadata access,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How Github recon help me to find NINE FULL SSRF Vulnerability with AWS metadata access,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
CVE-2020-13379 Unauthenticated Full-Read SSRF in Grafana,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
CVE-2020-13379 Unauthenticated Full-Read SSRF in Grafana,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
CVE-2020-13379 Unauthenticated Full-Read SSRF in Grafana,DOS of RSKJ server,https://hackerone.com/reports/2105808
CVE-2020-13379 Unauthenticated Full-Read SSRF in Grafana,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
CVE-2020-13379 Unauthenticated Full-Read SSRF in Grafana,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Escalating SSRF to Accessing all user PII information by aws metadata,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Escalating SSRF to Accessing all user PII information by aws metadata,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Escalating SSRF to Accessing all user PII information by aws metadata,DOS of RSKJ server,https://hackerone.com/reports/2105808
Escalating SSRF to Accessing all user PII information by aws metadata,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Escalating SSRF to Accessing all user PII information by aws metadata,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
WonderCMS 3.1.3 - Authenticated RCE & Blind SSRF Vulnerability,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
WonderCMS 3.1.3 - Authenticated RCE & Blind SSRF Vulnerability,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
WonderCMS 3.1.3 - Authenticated RCE & Blind SSRF Vulnerability,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
WonderCMS 3.1.3 - Authenticated RCE & Blind SSRF Vulnerability,Lack of Feedback Validation Permits Arbitrary Driver Ratings,https://hackerone.com/reports/2894018
WonderCMS 3.1.3 - Authenticated RCE & Blind SSRF Vulnerability,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
An unknown Linux secret that turned SSRF to OS Command injection,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
An unknown Linux secret that turned SSRF to OS Command injection,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
An unknown Linux secret that turned SSRF to OS Command injection,DOS of RSKJ server,https://hackerone.com/reports/2105808
An unknown Linux secret that turned SSRF to OS Command injection,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
An unknown Linux secret that turned SSRF to OS Command injection,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Exploiting a hidden and forgotten Bug,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Exploiting a hidden and forgotten Bug,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Exploiting a hidden and forgotten Bug,DOS of RSKJ server,https://hackerone.com/reports/2105808
Exploiting a hidden and forgotten Bug,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Exploiting a hidden and forgotten Bug,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
SSRF in import file function,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
SSRF in import file function,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
SSRF in import file function,DOS of RSKJ server,https://hackerone.com/reports/2105808
SSRF in import file function,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
SSRF in import file function,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
SSRF: Bypassing hostname restrictions with fuzzing,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
SSRF: Bypassing hostname restrictions with fuzzing,DOS of RSKJ server,https://hackerone.com/reports/2105808
SSRF: Bypassing hostname restrictions with fuzzing,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
SSRF: Bypassing hostname restrictions with fuzzing,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
SSRF: Bypassing hostname restrictions with fuzzing,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Blind SSRF to Port Scanning through response time,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Blind SSRF to Port Scanning through response time,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Blind SSRF to Port Scanning through response time,DOS of RSKJ server,https://hackerone.com/reports/2105808
Blind SSRF to Port Scanning through response time,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Blind SSRF to Port Scanning through response time,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Escalating SSRF to RCE,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Escalating SSRF to RCE,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Escalating SSRF to RCE,DOS of RSKJ server,https://hackerone.com/reports/2105808
Escalating SSRF to RCE,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Escalating SSRF to RCE,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
AWS internal metadata accessed through SSRF by Chaining an Open Redirect bug,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
AWS internal metadata accessed through SSRF by Chaining an Open Redirect bug,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
AWS internal metadata accessed through SSRF by Chaining an Open Redirect bug,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
AWS internal metadata accessed through SSRF by Chaining an Open Redirect bug,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
AWS internal metadata accessed through SSRF by Chaining an Open Redirect bug,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
SSRF Through PDF Generation,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
SSRF Through PDF Generation,Crafted smart contract can take 1.5 minutes to execute due to inefficient CODESIZE implementation,https://hackerone.com/reports/2489843
SSRF Through PDF Generation,1 Click Account Takeover via Auth Token Theft on marketing.hostinger.com,https://hackerone.com/reports/3081691
SSRF Through PDF Generation,Public GitHub repositories for multiple HackerOne managed triage team profiles contain private HackerOne reports information,https://hackerone.com/reports/2937622
SSRF Through PDF Generation,Server-Side Request Forgery (SSRF) via Game Export API,https://hackerone.com/reports/3165242
Finding SSRF BY Full Automation,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Finding SSRF BY Full Automation,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Finding SSRF BY Full Automation,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Finding SSRF BY Full Automation,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Finding SSRF BY Full Automation,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Story Behind Sweet SSRF.,Public GitHub repositories for multiple HackerOne managed triage team profiles contain private HackerOne reports information,https://hackerone.com/reports/2937622
Story Behind Sweet SSRF.,Server-Side Request Forgery (SSRF) via Game Export API,https://hackerone.com/reports/3165242
Story Behind Sweet SSRF.,Remote Code Execution via unsafe usage of `reply.view({ raw })` in @fastify/view (EJS template engine),https://hackerone.com/reports/3122019
Story Behind Sweet SSRF.,insecure deserilize object leads to RCE On Sitecore (CVE-██████████-27218),https://hackerone.com/reports/3090123
Story Behind Sweet SSRF.,Transactions in invalid blocks are kept in tx-pool without undergoing certain checks.,https://hackerone.com/reports/2315026
SSRF Exploitation in Libreoffice Spreadsheet File Converter,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
SSRF Exploitation in Libreoffice Spreadsheet File Converter,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
SSRF Exploitation in Libreoffice Spreadsheet File Converter,DOS of RSKJ server,https://hackerone.com/reports/2105808
SSRF Exploitation in Libreoffice Spreadsheet File Converter,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
SSRF Exploitation in Libreoffice Spreadsheet File Converter,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Chaining an Blind SSRF bug to Get an RCE,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Chaining an Blind SSRF bug to Get an RCE,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Chaining an Blind SSRF bug to Get an RCE,DOS of RSKJ server,https://hackerone.com/reports/2105808
Chaining an Blind SSRF bug to Get an RCE,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Chaining an Blind SSRF bug to Get an RCE,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
"SD-PWN — Part 3 — Cisco vManage — Another Day, Another Network Takeover",Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
"SD-PWN — Part 3 — Cisco vManage — Another Day, Another Network Takeover",DOS of RSKJ server,https://hackerone.com/reports/2105808
"SD-PWN — Part 3 — Cisco vManage — Another Day, Another Network Takeover",Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
"SD-PWN — Part 3 — Cisco vManage — Another Day, Another Network Takeover",Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
"SD-PWN — Part 3 — Cisco vManage — Another Day, Another Network Takeover",Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
CVE-2020–13956,CVE-2025-5399: WebSocket endless loop,https://hackerone.com/reports/3168039
CVE-2020–13956,Server-Side Request Forgery (SSRF) via Game Export API,https://hackerone.com/reports/3165242
CVE-2020–13956,Apache Airflow Fab Provider: Application does not invalidate session after password change via Airflow cli,https://hackerone.com/reports/3073507
CVE-2020–13956,Remote Code Execution via unsafe usage of `reply.view({ raw })` in @fastify/view (EJS template engine),https://hackerone.com/reports/3122019
CVE-2020–13956,CVE-2025-5025: No QUIC certificate pinning with wolfSSL,https://hackerone.com/reports/3153497
"SSRF vulnerability in Uppy, Detected by Shieldfy",Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
"SSRF vulnerability in Uppy, Detected by Shieldfy",Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
"SSRF vulnerability in Uppy, Detected by Shieldfy",DOS of RSKJ server,https://hackerone.com/reports/2105808
"SSRF vulnerability in Uppy, Detected by Shieldfy",Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
"SSRF vulnerability in Uppy, Detected by Shieldfy",IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
My First Bug: Blind SSRF Through Profile Picture Upload,Crafted smart contract can take 1.5 minutes to execute due to inefficient CODESIZE implementation,https://hackerone.com/reports/2489843
My First Bug: Blind SSRF Through Profile Picture Upload,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
My First Bug: Blind SSRF Through Profile Picture Upload,IDOR Vulnerability at AddTagToAssets operation name,https://hackerone.com/reports/2633771
My First Bug: Blind SSRF Through Profile Picture Upload,ImageId Format Injection in Image Upload Endpoint,https://hackerone.com/reports/3175928
My First Bug: Blind SSRF Through Profile Picture Upload,DoS Vulnerability via Cache Poisoning on cdn.shopify.com and shopify-assets.shopifycdn.com,https://hackerone.com/reports/1695604
Old but GOLD Dot Dot Slash to Get the Flag — Uber Microservice,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Old but GOLD Dot Dot Slash to Get the Flag — Uber Microservice,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Old but GOLD Dot Dot Slash to Get the Flag — Uber Microservice,DOS of RSKJ server,https://hackerone.com/reports/2105808
Old but GOLD Dot Dot Slash to Get the Flag — Uber Microservice,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Old but GOLD Dot Dot Slash to Get the Flag — Uber Microservice,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
DownNotifier SSRF,Server-Side Request Forgery (SSRF) via Game Export API,https://hackerone.com/reports/3165242
DownNotifier SSRF,SSRF in Autodesk Rendering leading to account takeover,https://hackerone.com/reports/3024673
DownNotifier SSRF,Exposed proxy allows to access internal reddit domains,https://hackerone.com/reports/2967634
DownNotifier SSRF,Blind SSRF Vulnerability in Appstore Release Upload Form,https://hackerone.com/reports/2925666
DownNotifier SSRF,External service interaction (HTTP),https://hackerone.com/reports/2731133
Escalating SSRF to RCE,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Escalating SSRF to RCE,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Escalating SSRF to RCE,DOS of RSKJ server,https://hackerone.com/reports/2105808
Escalating SSRF to RCE,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Escalating SSRF to RCE,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Server-side Request Forgery in OpenID support,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Server-side Request Forgery in OpenID support,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Server-side Request Forgery in OpenID support,DOS of RSKJ server,https://hackerone.com/reports/2105808
Server-side Request Forgery in OpenID support,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Server-side Request Forgery in OpenID support,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How Outdated JIRA Instances suffers from multiple security vulnerabilities?,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How Outdated JIRA Instances suffers from multiple security vulnerabilities?,DOS of RSKJ server,https://hackerone.com/reports/2105808
How Outdated JIRA Instances suffers from multiple security vulnerabilities?,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How Outdated JIRA Instances suffers from multiple security vulnerabilities?,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
How Outdated JIRA Instances suffers from multiple security vulnerabilities?,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
AWS takeover through SSRF in JavaScript,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
AWS takeover through SSRF in JavaScript,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
AWS takeover through SSRF in JavaScript,DOS of RSKJ server,https://hackerone.com/reports/2105808
AWS takeover through SSRF in JavaScript,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
AWS takeover through SSRF in JavaScript,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Server Side Request Forgery on Vanilla Forums,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Server Side Request Forgery on Vanilla Forums,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Server Side Request Forgery on Vanilla Forums,DOS of RSKJ server,https://hackerone.com/reports/2105808
Server Side Request Forgery on Vanilla Forums,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Server Side Request Forgery on Vanilla Forums,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
How I got access to local AWS info via Jira,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How I got access to local AWS info via Jira,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How I got access to local AWS info via Jira,DOS of RSKJ server,https://hackerone.com/reports/2105808
How I got access to local AWS info via Jira,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How I got access to local AWS info via Jira,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How I Hacked Fotor & Got “Nothing”,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How I Hacked Fotor & Got “Nothing”,DOS of RSKJ server,https://hackerone.com/reports/2105808
How I Hacked Fotor & Got “Nothing”,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How I Hacked Fotor & Got “Nothing”,Crafted smart contract can take 1.5 minutes to execute due to inefficient CODESIZE implementation,https://hackerone.com/reports/2489843
How I Hacked Fotor & Got “Nothing”,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
Getting read access on Edmodo Production Server by exploiting SSRF,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Getting read access on Edmodo Production Server by exploiting SSRF,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Getting read access on Edmodo Production Server by exploiting SSRF,DOS of RSKJ server,https://hackerone.com/reports/2105808
Getting read access on Edmodo Production Server by exploiting SSRF,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Getting read access on Edmodo Production Server by exploiting SSRF,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Piercing the veil: Server Side Request Forgery to NIPRNet access,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Piercing the veil: Server Side Request Forgery to NIPRNet access,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Piercing the veil: Server Side Request Forgery to NIPRNet access,DOS of RSKJ server,https://hackerone.com/reports/2105808
Piercing the veil: Server Side Request Forgery to NIPRNet access,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Piercing the veil: Server Side Request Forgery to NIPRNet access,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Beyond XSS: Edge Side Include Injection,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
Beyond XSS: Edge Side Include Injection,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
Beyond XSS: Edge Side Include Injection,ImageId Format Injection in Image Upload Endpoint,https://hackerone.com/reports/3175928
Beyond XSS: Edge Side Include Injection,1 Click Account Takeover via Auth Token Theft on marketing.hostinger.com,https://hackerone.com/reports/3081691
Beyond XSS: Edge Side Include Injection,DoS Vulnerability via Cache Poisoning on cdn.shopify.com and shopify-assets.shopifycdn.com,https://hackerone.com/reports/1695604
How I found SSRF on TheFacebook.com,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How I found SSRF on TheFacebook.com,DOS of RSKJ server,https://hackerone.com/reports/2105808
How I found SSRF on TheFacebook.com,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How I found SSRF on TheFacebook.com,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How I found SSRF on TheFacebook.com,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Hacking the Hackers: Leveraging an SSRF in HackerTarget,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Hacking the Hackers: Leveraging an SSRF in HackerTarget,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Hacking the Hackers: Leveraging an SSRF in HackerTarget,DOS of RSKJ server,https://hackerone.com/reports/2105808
Hacking the Hackers: Leveraging an SSRF in HackerTarget,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Hacking the Hackers: Leveraging an SSRF in HackerTarget,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
From SSRF to Local File Disclosure,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
From SSRF to Local File Disclosure,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
From SSRF to Local File Disclosure,DOS of RSKJ server,https://hackerone.com/reports/2105808
From SSRF to Local File Disclosure,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
From SSRF to Local File Disclosure,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How i found an SSRF in Yahoo! Guesthouse (Recon Wins),Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How i found an SSRF in Yahoo! Guesthouse (Recon Wins),Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How i found an SSRF in Yahoo! Guesthouse (Recon Wins),DOS of RSKJ server,https://hackerone.com/reports/2105808
How i found an SSRF in Yahoo! Guesthouse (Recon Wins),Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How i found an SSRF in Yahoo! Guesthouse (Recon Wins),IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Reading Internal Files using SSRF vulnerability,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Reading Internal Files using SSRF vulnerability,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Reading Internal Files using SSRF vulnerability,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
Reading Internal Files using SSRF vulnerability,Crafted smart contract can take 1.5 minutes to execute due to inefficient CODESIZE implementation,https://hackerone.com/reports/2489843
Reading Internal Files using SSRF vulnerability,Lack of Feedback Validation Permits Arbitrary Driver Ratings,https://hackerone.com/reports/2894018
Exploiting a Single Request for Multiple Vulnerabilities,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Exploiting a Single Request for Multiple Vulnerabilities,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Exploiting a Single Request for Multiple Vulnerabilities,DOS of RSKJ server,https://hackerone.com/reports/2105808
Exploiting a Single Request for Multiple Vulnerabilities,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Exploiting a Single Request for Multiple Vulnerabilities,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Airbnb – Chaining Third-Party Open Redirect into Server-Side Request Forgery (SSRF) via LivePerson Chat,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Airbnb – Chaining Third-Party Open Redirect into Server-Side Request Forgery (SSRF) via LivePerson Chat,DOS of RSKJ server,https://hackerone.com/reports/2105808
Airbnb – Chaining Third-Party Open Redirect into Server-Side Request Forgery (SSRF) via LivePerson Chat,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Airbnb – Chaining Third-Party Open Redirect into Server-Side Request Forgery (SSRF) via LivePerson Chat,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Airbnb – Chaining Third-Party Open Redirect into Server-Side Request Forgery (SSRF) via LivePerson Chat,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
PDFReacter SSRF to ROOT Level Local File Read which led to RCE,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
PDFReacter SSRF to ROOT Level Local File Read which led to RCE,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
PDFReacter SSRF to ROOT Level Local File Read which led to RCE,DOS of RSKJ server,https://hackerone.com/reports/2105808
PDFReacter SSRF to ROOT Level Local File Read which led to RCE,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
PDFReacter SSRF to ROOT Level Local File Read which led to RCE,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Ssrf to Read Local Files and Abusing the AWS metadata,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Ssrf to Read Local Files and Abusing the AWS metadata,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Ssrf to Read Local Files and Abusing the AWS metadata,DOS of RSKJ server,https://hackerone.com/reports/2105808
Ssrf to Read Local Files and Abusing the AWS metadata,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Ssrf to Read Local Files and Abusing the AWS metadata,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
From . in regex to SSRF — part 1,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
From . in regex to SSRF — part 1,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
From . in regex to SSRF — part 1,DOS of RSKJ server,https://hackerone.com/reports/2105808
From . in regex to SSRF — part 1,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
From . in regex to SSRF — part 1,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
My Expense Report resulted in a Server-Side Request Forgery (SSRF) on Lyft,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
My Expense Report resulted in a Server-Side Request Forgery (SSRF) on Lyft,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
My Expense Report resulted in a Server-Side Request Forgery (SSRF) on Lyft,DOS of RSKJ server,https://hackerone.com/reports/2105808
My Expense Report resulted in a Server-Side Request Forgery (SSRF) on Lyft,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
My Expense Report resulted in a Server-Side Request Forgery (SSRF) on Lyft,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
"How dangerous is Request Splitting, a vulnerability in Golang or how we found the RCE in Portainer and hacked Uber",Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
