WriteupTitle,ReportTitle,ReportURL
Full account Takeover via reset password function,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Full account Takeover via reset password function,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Full account Takeover via reset password function,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
Full account Takeover via reset password function,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
IDOR User Account Takeover By Connecting My Facebook Account with victims Account,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
IDOR User Account Takeover By Connecting My Facebook Account with victims Account,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
IDOR User Account Takeover By Connecting My Facebook Account with victims Account,DOS of RSKJ server,https://hackerone.com/reports/2105808
IDOR User Account Takeover By Connecting My Facebook Account with victims Account,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
IDOR User Account Takeover By Connecting My Facebook Account with victims Account,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Password Reset Vulnerability — Full Account takeover (Insecure Direct Object Reference),Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Password Reset Vulnerability — Full Account takeover (Insecure Direct Object Reference),Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Password Reset Vulnerability — Full Account takeover (Insecure Direct Object Reference),IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Password Reset Vulnerability — Full Account takeover (Insecure Direct Object Reference),Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Password Reset Vulnerability — Full Account takeover (Insecure Direct Object Reference),Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
How I was able to spoof any Instagram username on Instagram shop,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How I was able to spoof any Instagram username on Instagram shop,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How I was able to spoof any Instagram username on Instagram shop,DOS of RSKJ server,https://hackerone.com/reports/2105808
How I was able to spoof any Instagram username on Instagram shop,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How I was able to spoof any Instagram username on Instagram shop,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Abusing internal API to achieve IDOR in New Relic,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Abusing internal API to achieve IDOR in New Relic,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Abusing internal API to achieve IDOR in New Relic,DOS of RSKJ server,https://hackerone.com/reports/2105808
Abusing internal API to achieve IDOR in New Relic,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Abusing internal API to achieve IDOR in New Relic,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Facebook exploit – Confirm website visitor identities,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
Facebook exploit – Confirm website visitor identities,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
Facebook exploit – Confirm website visitor identities,Lack of Feedback Validation Permits Arbitrary Driver Ratings,https://hackerone.com/reports/2894018
Facebook exploit – Confirm website visitor identities,IDOR Vulnerability at AddTagToAssets operation name,https://hackerone.com/reports/2633771
Facebook exploit – Confirm website visitor identities,1 Click Account Takeover via Auth Token Theft on marketing.hostinger.com,https://hackerone.com/reports/3081691
How I made it to Google HOF?,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How I made it to Google HOF?,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How I made it to Google HOF?,DOS of RSKJ server,https://hackerone.com/reports/2105808
How I made it to Google HOF?,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How I made it to Google HOF?,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Bragging Rights: Let’s head back to bug bucket,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Bragging Rights: Let’s head back to bug bucket,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Bragging Rights: Let’s head back to bug bucket,DOS of RSKJ server,https://hackerone.com/reports/2105808
Bragging Rights: Let’s head back to bug bucket,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Bragging Rights: Let’s head back to bug bucket,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
XSS Filter Evasion + IDOR,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
XSS Filter Evasion + IDOR,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
XSS Filter Evasion + IDOR,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
XSS Filter Evasion + IDOR,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
XSS Filter Evasion + IDOR,Lack of Feedback Validation Permits Arbitrary Driver Ratings,https://hackerone.com/reports/2894018
Inf0rM@tion Disclosure via IDOR,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Inf0rM@tion Disclosure via IDOR,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Inf0rM@tion Disclosure via IDOR,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Inf0rM@tion Disclosure via IDOR,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
Inf0rM@tion Disclosure via IDOR,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
(POC) Update business fyi message as Facebook page analyst,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
(POC) Update business fyi message as Facebook page analyst,DOS of RSKJ server,https://hackerone.com/reports/2105808
(POC) Update business fyi message as Facebook page analyst,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
(POC) Update business fyi message as Facebook page analyst,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
(POC) Update business fyi message as Facebook page analyst,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
$600 for IDOR (File or Folder Download),Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
$600 for IDOR (File or Folder Download),DOS of RSKJ server,https://hackerone.com/reports/2105808
$600 for IDOR (File or Folder Download),Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
$600 for IDOR (File or Folder Download),IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
$600 for IDOR (File or Folder Download),Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
I can see the dislikes count even though is hidden by YouTube | YouTube ($500),Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
I can see the dislikes count even though is hidden by YouTube | YouTube ($500),Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
I can see the dislikes count even though is hidden by YouTube | YouTube ($500),DOS of RSKJ server,https://hackerone.com/reports/2105808
I can see the dislikes count even though is hidden by YouTube | YouTube ($500),Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
I can see the dislikes count even though is hidden by YouTube | YouTube ($500),IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
An IDOR vulnerability often hides many others,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
An IDOR vulnerability often hides many others,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
An IDOR vulnerability often hides many others,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
An IDOR vulnerability often hides many others,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
An IDOR vulnerability often hides many others,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Testing Cookies worth $500,DOS of RSKJ server,https://hackerone.com/reports/2105808
Testing Cookies worth $500,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Testing Cookies worth $500,Public GitHub repositories for multiple HackerOne managed triage team profiles contain private HackerOne reports information,https://hackerone.com/reports/2937622
Testing Cookies worth $500,Server-Side Request Forgery (SSRF) via Game Export API,https://hackerone.com/reports/3165242
Testing Cookies worth $500,Remote Code Execution via unsafe usage of `reply.view({ raw })` in @fastify/view (EJS template engine),https://hackerone.com/reports/3122019
IDOR — Account Takeover,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
IDOR — Account Takeover,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
IDOR — Account Takeover,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
IDOR — Account Takeover,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
IDOR — Account Takeover,Lack of Feedback Validation Permits Arbitrary Driver Ratings,https://hackerone.com/reports/2894018
IDOR via Websockets allow me to takeover any users account,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
IDOR via Websockets allow me to takeover any users account,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
IDOR via Websockets allow me to takeover any users account,DOS of RSKJ server,https://hackerone.com/reports/2105808
IDOR via Websockets allow me to takeover any users account,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
IDOR via Websockets allow me to takeover any users account,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Accidental IDOR that Deleted Admin Account.,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Accidental IDOR that Deleted Admin Account.,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Accidental IDOR that Deleted Admin Account.,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Accidental IDOR that Deleted Admin Account.,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Accidental IDOR that Deleted Admin Account.,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Unsubscribe any user’s e-mail notifications via IDOR,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Unsubscribe any user’s e-mail notifications via IDOR,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Unsubscribe any user’s e-mail notifications via IDOR,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Unsubscribe any user’s e-mail notifications via IDOR,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Unsubscribe any user’s e-mail notifications via IDOR,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
Hack Till Your Last Breath,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Hack Till Your Last Breath,DOS of RSKJ server,https://hackerone.com/reports/2105808
Hack Till Your Last Breath,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Hack Till Your Last Breath,Crafted smart contract can take 1.5 minutes to execute due to inefficient CODESIZE implementation,https://hackerone.com/reports/2489843
Hack Till Your Last Breath,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
Broken Access Control - IDOR,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Broken Access Control - IDOR,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Broken Access Control - IDOR,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Broken Access Control - IDOR,Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
Broken Access Control - IDOR,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Publicly Accessible Android Crash Reports Containing Sensitive Information,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Publicly Accessible Android Crash Reports Containing Sensitive Information,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Publicly Accessible Android Crash Reports Containing Sensitive Information,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Publicly Accessible Android Crash Reports Containing Sensitive Information,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
Publicly Accessible Android Crash Reports Containing Sensitive Information,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
MonkeyType.com Stored Cross-Site Scripting,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
MonkeyType.com Stored Cross-Site Scripting,Path Traversal Vulnerability in Lila Project,https://hackerone.com/reports/3181066
MonkeyType.com Stored Cross-Site Scripting,IDOR Vulnerability at AddTagToAssets operation name,https://hackerone.com/reports/2633771
MonkeyType.com Stored Cross-Site Scripting,ImageId Format Injection in Image Upload Endpoint,https://hackerone.com/reports/3175928
MonkeyType.com Stored Cross-Site Scripting,returnUrl= allow attacker to redirect users to the another phising website and takeover credientials,https://hackerone.com/reports/1544236
One Way to Find Hidden IDOR Vulnerability,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
One Way to Find Hidden IDOR Vulnerability,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
One Way to Find Hidden IDOR Vulnerability,DOS of RSKJ server,https://hackerone.com/reports/2105808
One Way to Find Hidden IDOR Vulnerability,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
One Way to Find Hidden IDOR Vulnerability,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Listing all registered email addresses on Google’s Crisis Map thanks to IDOR and incremental IDs,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Listing all registered email addresses on Google’s Crisis Map thanks to IDOR and incremental IDs,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Listing all registered email addresses on Google’s Crisis Map thanks to IDOR and incremental IDs,DOS of RSKJ server,https://hackerone.com/reports/2105808
Listing all registered email addresses on Google’s Crisis Map thanks to IDOR and incremental IDs,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Listing all registered email addresses on Google’s Crisis Map thanks to IDOR and incremental IDs,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Make Featured Product in any video,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Make Featured Product in any video,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Make Featured Product in any video,DOS of RSKJ server,https://hackerone.com/reports/2105808
Make Featured Product in any video,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Make Featured Product in any video,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Journey from low to critical bug $$$,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Journey from low to critical bug $$$,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Journey from low to critical bug $$$,DOS of RSKJ server,https://hackerone.com/reports/2105808
Journey from low to critical bug $$$,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Journey from low to critical bug $$$,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Exploiting a Self Stored XSS with an IDOR,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Exploiting a Self Stored XSS with an IDOR,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Exploiting a Self Stored XSS with an IDOR,DOS of RSKJ server,https://hackerone.com/reports/2105808
Exploiting a Self Stored XSS with an IDOR,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Exploiting a Self Stored XSS with an IDOR,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Accessing 2 million Verizon Pay Monthly contracts,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Accessing 2 million Verizon Pay Monthly contracts,CVE-2025-5399: WebSocket endless loop,https://hackerone.com/reports/3168039
Accessing 2 million Verizon Pay Monthly contracts,Public GitHub repositories for multiple HackerOne managed triage team profiles contain private HackerOne reports information,https://hackerone.com/reports/2937622
Accessing 2 million Verizon Pay Monthly contracts,Server-Side Request Forgery (SSRF) via Game Export API,https://hackerone.com/reports/3165242
Accessing 2 million Verizon Pay Monthly contracts,IDOR: Account Deletion via Session Misbinding – Attacker Can Delete Victim Account,https://hackerone.com/reports/3154983
How Source code reading helped me find an IDOR,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How Source code reading helped me find an IDOR,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How Source code reading helped me find an IDOR,DOS of RSKJ server,https://hackerone.com/reports/2105808
How Source code reading helped me find an IDOR,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How Source code reading helped me find an IDOR,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How was i able to find privilege escalation.,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How was i able to find privilege escalation.,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How was i able to find privilege escalation.,DOS of RSKJ server,https://hackerone.com/reports/2105808
How was i able to find privilege escalation.,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How was i able to find privilege escalation.,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
"A Less Known Attack Vector, Second Order IDOR Attacks",Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
"A Less Known Attack Vector, Second Order IDOR Attacks",Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
"A Less Known Attack Vector, Second Order IDOR Attacks",DOS of RSKJ server,https://hackerone.com/reports/2105808
"A Less Known Attack Vector, Second Order IDOR Attacks",Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
"A Less Known Attack Vector, Second Order IDOR Attacks",IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Taking Over Files in a chat —IDOR in Microsoft Teams,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Taking Over Files in a chat —IDOR in Microsoft Teams,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Taking Over Files in a chat —IDOR in Microsoft Teams,DOS of RSKJ server,https://hackerone.com/reports/2105808
Taking Over Files in a chat —IDOR in Microsoft Teams,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Taking Over Files in a chat —IDOR in Microsoft Teams,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
IDOR via Websockets,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
IDOR via Websockets,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
IDOR via Websockets,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
IDOR via Websockets,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
IDOR via Websockets,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
GraphQL IDOR leads to information disclosure,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
GraphQL IDOR leads to information disclosure,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
GraphQL IDOR leads to information disclosure,DOS of RSKJ server,https://hackerone.com/reports/2105808
GraphQL IDOR leads to information disclosure,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
GraphQL IDOR leads to information disclosure,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
HTTP Request Smuggling + IDOR,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
HTTP Request Smuggling + IDOR,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
HTTP Request Smuggling + IDOR,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
HTTP Request Smuggling + IDOR,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
HTTP Request Smuggling + IDOR,[XSS] Reflected XSS via POST request in (███████),https://hackerone.com/reports/3146996
IDOR leads to Data leakage and Profile Update,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
IDOR leads to Data leakage and Profile Update,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
IDOR leads to Data leakage and Profile Update,DOS of RSKJ server,https://hackerone.com/reports/2105808
IDOR leads to Data leakage and Profile Update,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
IDOR leads to Data leakage and Profile Update,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How I could delete Facebook Ask for Recommendations post’s place objects in comments,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How I could delete Facebook Ask for Recommendations post’s place objects in comments,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How I could delete Facebook Ask for Recommendations post’s place objects in comments,DOS of RSKJ server,https://hackerone.com/reports/2105808
How I could delete Facebook Ask for Recommendations post’s place objects in comments,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How I could delete Facebook Ask for Recommendations post’s place objects in comments,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Easily leaking passenger information on an Airline,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Easily leaking passenger information on an Airline,DOS of RSKJ server,https://hackerone.com/reports/2105808
Easily leaking passenger information on an Airline,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Easily leaking passenger information on an Airline,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Easily leaking passenger information on an Airline,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Stealing Videos From VLC,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Stealing Videos From VLC,DOS of RSKJ server,https://hackerone.com/reports/2105808
Stealing Videos From VLC,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Stealing Videos From VLC,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
Stealing Videos From VLC,WordPress Version Exposure via /wp-links-opml.php on hemi.xyz,https://hackerone.com/reports/3198394
Chains on Chains!! Chaining several IDOR’s into Account Takeover(PART ONE),Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
Chains on Chains!! Chaining several IDOR’s into Account Takeover(PART ONE),DOS of RSKJ server,https://hackerone.com/reports/2105808
Chains on Chains!! Chaining several IDOR’s into Account Takeover(PART ONE),Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
Chains on Chains!! Chaining several IDOR’s into Account Takeover(PART ONE),IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
Chains on Chains!! Chaining several IDOR’s into Account Takeover(PART ONE),Bypassing Bronze Partner Wallet Restriction to Accept Trips with Negative Balance,https://hackerone.com/reports/2868164
How i Unlocked the blocked accounts?,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
How i Unlocked the blocked accounts?,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How i Unlocked the blocked accounts?,DOS of RSKJ server,https://hackerone.com/reports/2105808
How i Unlocked the blocked accounts?,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How i Unlocked the blocked accounts?,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
From Multiple IDORs leading to Code Execution on a different Host Container,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
From Multiple IDORs leading to Code Execution on a different Host Container,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
From Multiple IDORs leading to Code Execution on a different Host Container,DOS of RSKJ server,https://hackerone.com/reports/2105808
From Multiple IDORs leading to Code Execution on a different Host Container,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
From Multiple IDORs leading to Code Execution on a different Host Container,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
AntiHack IDOR on Create Submission,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
AntiHack IDOR on Create Submission,DOS of RSKJ server,https://hackerone.com/reports/2105808
AntiHack IDOR on Create Submission,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
AntiHack IDOR on Create Submission,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
AntiHack IDOR on Create Submission,Broken Access Control (IDOR) in Booking Detail and Bids Could Leads to Sensitive Information Disclosure,https://hackerone.com/reports/2374730
IDOR leads to account takeover,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
IDOR leads to account takeover,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
IDOR leads to account takeover,DOS of RSKJ server,https://hackerone.com/reports/2105808
IDOR leads to account takeover,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
IDOR leads to account takeover,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How I found IDOR on Twitter’s Acquisition – Mopub.com,Crafted smart contract can take 8 minutes to execute due to bug in modexp precompile.,https://hackerone.com/reports/2412583
How I found IDOR on Twitter’s Acquisition – Mopub.com,DOS of RSKJ server,https://hackerone.com/reports/2105808
How I found IDOR on Twitter’s Acquisition – Mopub.com,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
How I found IDOR on Twitter’s Acquisition – Mopub.com,IDOR on in-app hardcoded zombie endpoint,https://hackerone.com/reports/3085742
How I found IDOR on Twitter’s Acquisition – Mopub.com,Ability to increase any customer offered fare (BAC),https://hackerone.com/reports/2861888
Taking over Facebook accounts using Free Basics partner portal,Improper HTTP header block termination in llhttp,https://hackerone.com/reports/2054283
Taking over Facebook accounts using Free Basics partner portal,Improper Authentication Throttling Allows Attacker-Controlled Account Lockouts,https://hackerone.com/reports/3160210
